Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Upsell Discount (product.metafields.app--34646425601--orderediting.editing_sales_channel_discount_percentage),The order of the upsell products. (product.metafields.app--34646425601--orderediting.product_sorting_index),Activity (product.metafields.custom.activity),Bundle Products (product.metafields.custom.bundle_products),Category Metafield Colour (product.metafields.custom.category_metafield_colour),Hot spots  (product.metafields.custom.hot_spots),Outlet (product.metafields.custom.outlet),Parent product for bundle (product.metafields.custom.parent_product_for_bundle),Products Size Chart (product.metafields.custom.products_size_chart),Product Swatch Image (product.metafields.custom.product_swatch_image),Sibling (product.metafields.custom.sibling),Variation products (product.metafields.custom.variation_products),Variation value (Colour) (product.metafields.custom.variation_value),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / MIddle East,Price / MIddle East,Compare At Price / MIddle East,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / United States,Price / United States,Compare At Price / United States,Status
rapid-dash-seamless-twinset-voltage-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267410_a82fd921-29b6-4a5c-90f2-6225ee9297d0.jpg?v=1770825149,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapid-dash-seamless-twinset-voltage-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267411_f65374cb-e648-4e2b-8a07-590696dbe493.jpg?v=1770825149,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rapid-dash-seamless-twinset-voltage-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267413_dfde44f3-f1f8-4396-ae18-1c24c38bb81d.jpg?v=1770825149,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,Odyssey 2.0 Outdoor Windset - Graphite Grey,"<p data-end=""697"" data-start=""326"">Designed for adaptability across changing environments, the Trailberg Odyssey Windset pairs a lightweight technical hood with streamlined shorts for complete multi-terrain functionality. Built with 4-way stretch grid fabric throughout, the set delivers unrestricted movement, breathable comfort and practical storage for active days on and off the trail.</p>
<p data-end=""1120"" data-start=""699"">Engineered for hiking, training and active travel, the Odyssey Hood provides weather resistance with a DWR finish and enhanced airflow through power mesh ventilation, while the Odyssey 2.0 shorts offers a comfortable fit with zip cargo style pockets for all-day comfort across varied terrain. Secure zipped pockets and reflective detailing across both pieces ensure performance, practicality and visibility in low-light conditions.</p>
<p data-end=""1139"" data-start=""1122""><strong>Key Features</strong></p>
<ul>
<li data-end=""1213"" data-start=""1142"">Lightweight technical hood and pant set for multi-terrain outdoor use</li>
<li data-end=""1285"" data-start=""1216"">4-way stretch grid fabric for flexibility and unrestricted movement</li>
<li data-end=""1351"" data-start=""1288"">Power mesh ventilation on the hood for enhanced breathability</li>
<li data-end=""1421"" data-start=""1354"">Durable water-repellent (DWR) finish for light weather protection</li>
<li data-end=""1492"" data-start=""1424"">Zipped pockets on the short and secure zip pockets on the hood<br>
</li>
<li data-end=""1635"" data-start=""1567"">Elasticated waistband with branded drawcord for a personalised fit</li>
<li data-end=""1696"" data-start=""1638"">Flat elastic hood and cuffs for a streamlined silhouette</li>
<li data-end=""1764"" data-start=""1699"">Reflective branding across both pieces for increased visibility</li>
</ul>
<p data-end=""1851"" data-start=""1766""><strong data-end=""1780"" data-start=""1766"">Ideal for:</strong> hiking, outdoor training, active travel and everyday performance wear.</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,WINDSETS,"2026Q1, bikers, Biking and Running, BUNDLE, BUNDLES, Hikers, Hiking, NEW IN, New In Test, ODYSSEY, Outdoor, Runners, SET, SETS, test bundles, Winter Sports",true,Size,XS,,,,,,,,ODYSSEY-WINDSET-XS,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267697_8aab844f-5274-402a-8d44-3872489558c4.jpg?v=1772101442,1,"",false,,,,,,odyssey-2-hood-grey; odyssey-2-short-graphite-grey,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/volcano_grey.png?v=1761130864,,,,,,,,,,grey-1,,,,,,odyssey-2-hood-grey; odyssey-2-short-graphite-grey,,ahead,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,S,,,,,,,,ODYSSEY-WINDSET-S,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267700_135dc8cf-d9ed-489f-9c8f-472f97ef9b11.jpg?v=1772101442,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,M,,,,,,,,ODYSSEY-WINDSET-M,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267686_07988999-d5c0-4ff5-8b3a-0b1afbf9e509.jpg?v=1772101442,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,L,,,,,,,,ODYSSEY-WINDSET-L,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267687_66ffcf7d-15a6-481b-bccc-33c243788c77.jpg?v=1772101442,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,XL,,,,,,,,ODYSSEY-WINDSET-XL,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267688_324daf71-b0f6-4e50-81f3-596667913a85.jpg?v=1772101442,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,XXL,,,,,,,,ODYSSEY-WINDSET-XXL,800.0,shopify,deny,manual,125.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267689_1f8387e0-0062-4d01-a205-5fd43920b9b9.jpg?v=1772101442,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267690_c054fa65-7367-4937-858b-808cdc233f04.jpg?v=1772101442,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267701_daefad49-4067-4459-90ab-46ca57278412.jpg?v=1772101442,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267703_d9a67720-02f3-40af-a832-428f69c8b74d.jpg?v=1772101442,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267704_68549428-0aa1-4a90-b26a-c454e2d49331.jpg?v=1772101442,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267705_5ef135b7-a72b-40d0-b592-7931c736e725.jpg?v=1772101442,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odyssey-2-0-outdoor-windset-graphite-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267707_62dfa2e7-e07d-4e33-949e-79e0d35c9373.jpg?v=1772101442,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edgebound-3-pack-sock-white,Edgebound 3 Pack Sock - White,"<p>Essential Comfort, Everyday Performance</p>
<p>Step into all-day comfort with the Underpin Socks by Trailberg. Designed for durability and versatility, this 3 pack of crisp white socks delivers a perfect balance of softness, breathability, and support.</p>
<p>Featuring Trailberg's signature Jacquard-knitted logo, these socks bring subtle style and brand pride to your everyday essentials. Perfectly understated, endlessly reliable. </p>",Trailberg,Apparel & Accessories > Clothing > Socks > Athletic Socks,SOCKS,"2026Q1, Accessories, All, Black, NEW IN, New In Test, Nosto New In Test, Socks and Slides",true,Size,Size 5-8,,,,,,,,TBACC086-001-5-8,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitleddesign_20.png?v=1772625575,1,"",false,,,,,,,SIZE 5,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,underpin-3-pack-sock-black; underpin-3-pack-sock-white,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
edgebound-3-pack-sock-white,,,,,,,,,Size 8-11,,,,,,,,TBACC086-001-8-11,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/trailberg_004_31496c5a-d250-487c-9a16-7e55762da075.jpg?v=1772625596,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
edgebound-3-pack-sock-black,Edgebound 3 Pack Sock - Black,"<p>Essential Comfort, Everyday Performance</p>
<p>Step into all-day comfort with the Underpin Socks by Trailberg. Designed for durability and versatility, this 3 pack of socks delivers a perfect balance of softness, breathability, and support.</p>
<p>Featuring Trailberg's signature Jacquard-knitted logo, these socks bring subtle style and brand pride to your everyday essentials. Perfectly understated, endlessly reliable. </p>",Trailberg,Apparel & Accessories > Clothing > Socks > Athletic Socks,SOCKS,"2026Q1, Accessories, All, Black, NEW IN, New In Test, Nosto New In Test, Socks and Slides",true,Size,Size 5-8,,,,,,,,TBACC086-002-5-8,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitleddesign_21.png?v=1772625573,1,"",false,,,,,,,SIZE 5,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,underpin-3-pack-sock-black; underpin-3-pack-sock-white,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
edgebound-3-pack-sock-black,,,,,,,,,Size 8-11,,,,,,,,TBACC086-002-8-11,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/trailberg_012_1d98a619-d727-4e2b-862f-dd1a043a58cb.jpg?v=1772625647,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
edgebound-3-pack-sock-black-white-grey,Edgebound 3 Pack Sock - Black/White/Grey,"<p>Essential Comfort, Everyday Performance</p>
<p>Step into all-day comfort with the Underpin Socks by Trailberg. Designed for durability and versatility, this 3 pack of  socks delivers a perfect balance of softness, breathability, and support.</p>
<p>Featuring Trailberg's signature Jacquard-knitted logo, these socks bring subtle style and brand pride to your everyday essentials. Perfectly understated, endlessly reliable. </p>",Trailberg,Apparel & Accessories > Clothing > Socks > Athletic Socks,SOCKS,"2026Q1, Accessories, All, Black, NEW IN, New In Test, Nosto New In Test, Socks and Slides",true,Size,Size 5-8,,,,,,,,TBACC086-318-5-8,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitleddesign_22_6291942b-5d16-4d8c-b33d-a54ee09947db.png?v=1772631935,1,"",false,,,,,,,SIZE 5,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,underpin-3-pack-sock-black; underpin-3-pack-sock-white,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
edgebound-3-pack-sock-black-white-grey,,,,,,,,,Size 8-11,,,,,,,,TBACC086-318-8-11,0.0,shopify,deny,manual,15.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/trailberg_004_9447e0a9-0ff9-49ab-b7d6-32599b4e7ecd.jpg?v=1772631935,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
edgebound-3-pack-sock-black-white-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/trailberg_007_ec23ceb4-3063-4613-b48d-311536c52ca4.jpg?v=1772631935,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edgebound-3-pack-sock-black-white-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/trailberg_011_cda4e5ab-6563-46c5-9280-c5ba12b3c21c.jpg?v=1772631935,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mount-no-show-3-pack-sock-white,Mount No Show 3 Pack Sock - White,"<p><strong>Essential Comfort, Everyday Performance</strong></p>
<p>Step into all-day comfort with the <b>Mount Socks </b>by Trailberg. Designed for durability and versatility, this 3- pack of socks delivers a perfect balance of softness, breathability, and support.</p>
<p><br></p>",Trailberg,Apparel & Accessories > Clothing > Socks > Athletic Socks,SOCKS,"2026Q1, Accessories, All, Black, NEW IN, New In Test, Nosto New In Test, Socks and Slides",true,Size,Size 5-8,,,,,,,,TBACC095-001-5-8,0.0,shopify,deny,manual,12.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_29_52b8e1db-d67e-4473-964a-13dbda867e8c.png?v=1772631668,1,"",false,Mount No Show 3 Pack Sock - White ,,,,,,SIZE 5,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,underpin-3-pack-sock-black; underpin-3-pack-sock-white,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
mount-no-show-3-pack-sock-white,,,,,,,,,Size 8-11,,,,,,,,TBACC095-001-8-11,0.0,shopify,deny,manual,12.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_30.png?v=1772631668,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
mount-no-show-3-pack-sock-black,Mount No Show 3 Pack Sock - Black,"<p><strong>Essential Comfort, Everyday Performance</strong></p>
<p>Step into all-day comfort with the Mount Socks<b> </b>by Trailberg. Designed for durability and versatility, this 3- pack of socks delivers a perfect balance of softness, breathability, and support.</p>
<p><br></p>",Trailberg,Apparel & Accessories > Clothing > Socks > Athletic Socks,SOCKS,"2026Q1, Accessories, All, Black, NEW IN, New In Test, Nosto New In Test, Socks and Slides",true,Size,Size 5-8,,,,,,,,TBACC095-002-5-8,0.0,shopify,deny,manual,12.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_28.png?v=1772631669,1,"",false,Mount No Show 3 Pack Sock - White ,,,,,,SIZE 5,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,underpin-3-pack-sock-black; underpin-3-pack-sock-white,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
mount-no-show-3-pack-sock-black,,,,,,,,,Size 8-11,,,,,,,,TBACC095-002-8-11,0.0,shopify,deny,manual,12.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_31.png?v=1772631708,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
trailberg-nalgene®-water-bottle,Trailberg Nalgene® 1L Water Bottle,"<p data-end=""1022"" data-start=""751"">Featuring exclusive Trailberg branding and a clean, minimalist aesthetic, the Trailberg Nalgene® water bottle is your new hydration essential. Clear measurement markings make it easy to track hydration, while the wide-mouth opening allows for quick fills, ice cubes, and effortless cleaning. </p>
<p data-end=""1042"" data-start=""1024"">Key Features</p>
<ul>
<li data-end=""1095"" data-start=""1045"">Durable, BPA/BPS-free Tritan™ Renew construction</li>
<li data-end=""1131"" data-start=""1098"">Leakproof, secure screw-top lid</li>
<li data-end=""1183"" data-start=""1134"">Wide-mouth design for easy filling and cleaning</li>
<li data-end=""1219"" data-start=""1186"">Lightweight and adventure-ready</li>
<li data-end=""1271"" data-start=""1222"">Exclusive Trailberg x Nalgene co-branded design</li>
</ul>
<p data-is-only-node="""" data-is-last-node="""" data-end=""1408"" data-start=""1273"">From mountain trails to daily commutes, the Trailberg x Nalgene Water Bottle keeps you fueled and focused — wherever the journey leads.</p>",Trailberg,Home & Garden > Kitchen & Dining > Food & Beverage Carriers > Water Bottles,WATER BOTTLE,"2026Q1, Accessories, NEW IN, New In Test",true,Title,Default Title,,,,,,,,TBACC112-002-OS,0.0,shopify,deny,manual,30.00,,true,true,,,,,'5056859148030,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612139.jpg?v=1772443813,1,"",false,,,,,,,,,,,,,,,,,,,,adults; universal,,blue; clear; geometric; gray,,plastic,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
trailberg-nalgene®-water-bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612147.jpg?v=1772443812,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trailberg-nalgene®-water-bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612140.jpg?v=1772443813,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trailberg-nalgene®-water-bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612141.jpg?v=1772443813,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trailberg-nalgene®-water-bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612142.jpg?v=1772443814,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trailberg-nalgene®-water-bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG__27022612143.jpg?v=1772443814,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,Apex Seamless Essentials 2.0 Twinset - Mocha/Pebblestone,"<p>For peak performance, the Apex Essentials Seamless Tee Twinset keeps you cool and dry on the trails. Minimises chafing and promotes airflow, allowing you to focus on your goals without distraction. <strong></strong></p>
<p><strong>Tee Key Features: </strong></p>
<ul>
<li>Jacquard knit seamless fabric </li>
<li>Reflective branding for increased visibility</li>
<li>Trailberg branding on the reverse.</li>
</ul>
<p><strong>Shorts Key Features:</strong><br></p>
<ul>
<li aria-level=""1""><span>Flat elasticated waistband with drawcord</span></li>
<li aria-level=""1""><span>Reflective logo </span></li>
<li aria-level=""1""><span>Functional side pockets</span></li>
<li aria-level=""1""><span>Inner mesh knicker</span></li>
<li aria-level=""1""><span>Trailberg branded drawcord</span></li>
</ul>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BUNDLE, Connell, exclude from Shoptimise feed, NEW IN, New In Test, Nosto New In Test, RUNNING AND TRAINING, SET, SETS",true,Size,XS,,,,,,,,APEX-ESS-TWIN-MOCHA-XS,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269400_7c45f06a-6f23-4fe4-8602-1c5b0464810f.jpg?v=1772732410,1,"",false,,,,,,apex-ts-mocha; essentials-2-short-mocha,,,,,,,apex-essentials-khaki; apex-seamless-essentials-2-0-twinset-washed-indigo-eclipse-blue; apex-seamless-essentials-2-0-twinset-frosted-denim; apex-seamless-essentials-2-0-twinset-lunar-grey; apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue; apex-ess-tw-tau; apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,beige,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,S,,,,,,,,APEX-ESS-TWIN-MOCHA-S,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269398_512c4f6d-d870-4401-8da7-1069a1d70373.jpg?v=1772732410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,M,,,,,,,,APEX-ESS-TWIN-MOCHA-M,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269401_a93d8be5-733b-4ec8-80aa-ef7510da0aa2.jpg?v=1772732410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,L,,,,,,,,APEX-ESS-TWIN-MOCHA-L,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269394_2b57c4c5-a5bc-43a8-9a35-475efe3f01fa.jpg?v=1772732410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,XL,,,,,,,,APEX-ESS-TWIN-MOCHA-XL,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269395.jpg?v=1772732410,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-mocha-pebblestone,,,,,,,,,XXL,,,,,,,,APEX-ESS-TWIN-MOCHA-XXL,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2701269399_fcb829d6-510f-40e7-8273-323d149c537f.jpg?v=1772732410,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
ferox-waist-bag-black,Ferox Waist Bag - Black,"<p>Built for movement, the Ferox Waist Bag from Trailberg delivers lightweight storage without slowing you down. Designed for life on the go, it keeps your everyday essentials secure and close whether you’re on the trail, commuting through the city, or heading out for the day.</p>",Trailberg,Apparel & Accessories > Clothing Accessories,MINI BAGS,"2025Q3, 2026Q1, ACCESSORIES, ALL, BACKPACKS, bags, bikers, CONNELL, Hikers, Runners, warehouse-out-of-stock",true,Size,ONE SIZE,,,,,,,,TBACC071-002-ONE SIZE,500.0,shopify,deny,manual,30.00,,true,true,,,,,'5056859114479,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_32.png?v=1773136540,1,"",false,,,,,,,BLA,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Black.png?v=1751894382,,,,,,,,,,black,,,,,,,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
ferox-waist-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_33.png?v=1773136540,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ferox-waist-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/Untitled_design_34.png?v=1773136540,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
